threshold,far,frr,tar
0.09176986,0.06176962,0.04318714,0.95681286
0.09198136,0.06143573,0.04318714,0.95681286
0.09198418,0.06110184,0.04318714,0.95681286
0.09200621,0.06076795,0.04318714,0.95681286
0.09204493,0.06043406,0.04318714,0.95681286
0.09207359,0.06043406,0.04352193,0.95647807
0.09221336,0.06010017,0.04352193,0.95647807
0.09226193,0.05976628,0.04352193,0.95647807
0.09228826,0.05943239,0.04352193,0.95647807
0.09230522,0.05943239,0.04385671,0.95614329
0.09240402,0.05943239,0.04419150,0.95580850
0.09243295,0.05909850,0.04419150,0.95580850
0.09243602,0.05876461,0.04419150,0.95580850
0.09257527,0.05843072,0.04419150,0.95580850
0.09261803,0.05809683,0.04419150,0.95580850
0.09277321,0.05809683,0.04452628,0.95547372
0.09297974,0.05776294,0.04452628,0.95547372
0.09298613,0.05742905,0.04452628,0.95547372
0.09302747,0.05709516,0.04452628,0.95547372
0.09305952,0.05676127,0.04452628,0.95547372
0.09314430,0.05642738,0.04452628,0.95547372
0.09318474,0.05609349,0.04452628,0.95547372
0.09334785,0.05575960,0.04452628,0.95547372
0.09340551,0.05542571,0.04452628,0.95547372
0.09351620,0.05509182,0.04452628,0.95547372
0.09382166,0.05475793,0.04452628,0.95547372
0.09393429,0.05442404,0.04452628,0.95547372
0.09400376,0.05409015,0.04452628,0.95547372
0.09406130,0.05375626,0.04452628,0.95547372
0.09464929,0.05375626,0.04486106,0.95513894
0.09519382,0.05342237,0.04486106,0.95513894
0.09549928,0.05308848,0.04486106,0.95513894
0.09565377,0.05275459,0.04486106,0.95513894
0.09580465,0.05242070,0.04486106,0.95513894
0.09584869,0.05208681,0.04486106,0.95513894
0.09585131,0.05175292,0.04486106,0.95513894
0.09590101,0.05141903,0.04486106,0.95513894
0.09610548,0.05108514,0.04486106,0.95513894
0.09635739,0.05075125,0.04486106,0.95513894
0.09697926,0.05041736,0.04486106,0.95513894
0.09710003,0.05008347,0.04486106,0.95513894
0.09719195,0.04974958,0.04486106,0.95513894
0.09742161,0.04941569,0.04486106,0.95513894
0.09744513,0.04908180,0.04486106,0.95513894
0.09775714,0.04874791,0.04486106,0.95513894
0.09790511,0.04841402,0.04486106,0.95513894
0.09819895,0.04808013,0.04486106,0.95513894
0.09868300,0.04774624,0.04486106,0.95513894
0.09938131,0.04741235,0.04486106,0.95513894
0.09950701,0.04707846,0.04486106,0.95513894
0.09978513,0.04674457,0.04486106,0.95513894
0.09998827,0.04674457,0.04519585,0.95480415
0.10009004,0.04674457,0.04553063,0.95446937
0.10045764,0.04641068,0.04553063,0.95446937
0.10051823,0.04607679,0.04553063,0.95446937
0.10054266,0.04574290,0.04553063,0.95446937
0.10072828,0.04540902,0.04553063,0.95446937
0.10087900,0.04507513,0.04553063,0.95446937
0.10098711,0.04474124,0.04553063,0.95446937
0.10184592,0.04440735,0.04553063,0.95446937
0.10202660,0.04407346,0.04553063,0.95446937
0.10225904,0.04373957,0.04553063,0.95446937
0.10231382,0.04340568,0.04553063,0.95446937
0.10241630,0.04307179,0.04553063,0.95446937
0.10248854,0.04273790,0.04553063,0.95446937
0.10263827,0.04240401,0.04553063,0.95446937
0.10324351,0.04207012,0.04553063,0.95446937
0.10327061,0.04173623,0.04553063,0.95446937
0.10362614,0.04140234,0.04553063,0.95446937
0.10384603,0.04106845,0.04553063,0.95446937
0.10430980,0.04073456,0.04553063,0.95446937
0.10447717,0.04073456,0.04586542,0.95413458
0.10457532,0.04040067,0.04586542,0.95413458
0.10460994,0.04006678,0.04586542,0.95413458
0.10579676,0.03973289,0.04586542,0.95413458
0.10603446,0.03939900,0.04586542,0.95413458
0.10666037,0.03906511,0.04586542,0.95413458
0.10674992,0.03873122,0.04586542,0.95413458
0.10703883,0.03873122,0.04620020,0.95379980
0.10704973,0.03839733,0.04620020,0.95379980
0.10726532,0.03806344,0.04620020,0.95379980
0.10780501,0.03806344,0.04653498,0.95346502
0.10800759,0.03772955,0.04653498,0.95346502
0.10820515,0.03739566,0.04653498,0.95346502
0.10827722,0.03706177,0.04653498,0.95346502
0.10874418,0.03672788,0.04653498,0.95346502
0.10885820,0.03639399,0.04653498,0.95346502
0.10895831,0.03606010,0.04653498,0.95346502
0.10974074,0.03572621,0.04653498,0.95346502
0.10975262,0.03539232,0.04653498,0.95346502
0.10982220,0.03505843,0.04653498,0.95346502
0.11031478,0.03472454,0.04653498,0.95346502
0.11083964,0.03439065,0.04653498,0.95346502
0.11091916,0.03405676,0.04653498,0.95346502
0.11106817,0.03372287,0.04653498,0.95346502
0.11150147,0.03338898,0.04653498,0.95346502
0.11153077,0.03305509,0.04653498,0.95346502
0.11157137,0.03272120,0.04653498,0.95346502
0.11180967,0.03238731,0.04653498,0.95346502
0.11203784,0.03205342,0.04653498,0.95346502
0.11218182,0.03205342,0.04686977,0.95313023
0.11225411,0.03171953,0.04686977,0.95313023
0.11229274,0.03138564,0.04686977,0.95313023
0.11271054,0.03105175,0.04686977,0.95313023
0.11276726,0.03071786,0.04686977,0.95313023
0.11399645,0.03038397,0.04686977,0.95313023
0.11406238,0.03005008,0.04686977,0.95313023
0.11446770,0.02971619,0.04686977,0.95313023
0.11468270,0.02938230,0.04686977,0.95313023
0.11542519,0.02904841,0.04686977,0.95313023
0.11576147,0.02871452,0.04686977,0.95313023
0.11578458,0.02838063,0.04686977,0.95313023
0.11627988,0.02804674,0.04686977,0.95313023
0.11649752,0.02771285,0.04686977,0.95313023
0.11652243,0.02737896,0.04686977,0.95313023
0.11727412,0.02704508,0.04686977,0.95313023
0.11751890,0.02671119,0.04686977,0.95313023
0.11782433,0.02637730,0.04686977,0.95313023
0.11793164,0.02604341,0.04686977,0.95313023
0.11832552,0.02570952,0.04686977,0.95313023
0.11875387,0.02537563,0.04686977,0.95313023
0.11889149,0.02504174,0.04686977,0.95313023
0.11947622,0.02470785,0.04686977,0.95313023
0.11984050,0.02437396,0.04686977,0.95313023
0.11994114,0.02404007,0.04686977,0.95313023
0.12047088,0.02370618,0.04686977,0.95313023
0.12052555,0.02337229,0.04686977,0.95313023
0.12085435,0.02303840,0.04686977,0.95313023
0.12146022,0.02270451,0.04686977,0.95313023
0.12181541,0.02237062,0.04686977,0.95313023
0.12183747,0.02203673,0.04686977,0.95313023
0.12227406,0.02170284,0.04686977,0.95313023
0.12233423,0.02136895,0.04686977,0.95313023
0.12234910,0.02103506,0.04686977,0.95313023
0.12234921,0.02070117,0.04686977,0.95313023
0.12242544,0.02036728,0.04686977,0.95313023
0.12269416,0.02003339,0.04686977,0.95313023
0.12291467,0.01969950,0.04686977,0.95313023
0.12308662,0.01936561,0.04686977,0.95313023
0.12367161,0.01903172,0.04686977,0.95313023
0.12490350,0.01869783,0.04686977,0.95313023
0.12497527,0.01836394,0.04686977,0.95313023
0.12536785,0.01803005,0.04686977,0.95313023
0.12567718,0.01769616,0.04686977,0.95313023
0.12573351,0.01769616,0.04720455,0.95279545
0.12601021,0.01736227,0.04720455,0.95279545
0.12705326,0.01702838,0.04720455,0.95279545
0.12741643,0.01669449,0.04720455,0.95279545
0.12759818,0.01636060,0.04720455,0.95279545
0.12783197,0.01636060,0.04753934,0.95246066
0.12849078,0.01602671,0.04753934,0.95246066
0.12933317,0.01569282,0.04753934,0.95246066
0.12957607,0.01535893,0.04753934,0.95246066
0.13103980,0.01502504,0.04753934,0.95246066
0.13106646,0.01469115,0.04753934,0.95246066
0.13305487,0.01435726,0.04753934,0.95246066
0.13385801,0.01435726,0.04787412,0.95212588
0.13551971,0.01402337,0.04787412,0.95212588
0.13553435,0.01368948,0.04787412,0.95212588
0.13554145,0.01335559,0.04787412,0.95212588
0.13577262,0.01302170,0.04787412,0.95212588
0.13582465,0.01268781,0.04787412,0.95212588
0.13743681,0.01235392,0.04787412,0.95212588
0.13776621,0.01235392,0.04820891,0.95179109
0.13794969,0.01202003,0.04820891,0.95179109
0.13806088,0.01168614,0.04820891,0.95179109
0.13860339,0.01135225,0.04820891,0.95179109
0.13869171,0.01101836,0.04820891,0.95179109
0.13961755,0.01068447,0.04820891,0.95179109
0.14019553,0.01035058,0.04820891,0.95179109
0.14051753,0.01001669,0.04820891,0.95179109
0.14065868,0.00968280,0.04820891,0.95179109
0.14081402,0.00934891,0.04820891,0.95179109
0.14180760,0.00901503,0.04820891,0.95179109
0.14239150,0.00868114,0.04820891,0.95179109
0.14283293,0.00834725,0.04820891,0.95179109
0.14564694,0.00801336,0.04820891,0.95179109
0.14770603,0.00767947,0.04820891,0.95179109
0.14801601,0.00767947,0.04854369,0.95145631
0.14807063,0.00734558,0.04854369,0.95145631
0.14968948,0.00701169,0.04854369,0.95145631
0.15405992,0.00667780,0.04854369,0.95145631
0.15686016,0.00634391,0.04854369,0.95145631
0.15697357,0.00601002,0.04854369,0.95145631
0.15702859,0.00601002,0.04887847,0.95112153
0.15939099,0.00567613,0.04887847,0.95112153
0.15943223,0.00534224,0.04887847,0.95112153
0.16558085,0.00500835,0.04887847,0.95112153
0.16626243,0.00467446,0.04887847,0.95112153
0.16695568,0.00467446,0.04921326,0.95078674
0.16779746,0.00434057,0.04921326,0.95078674
0.16914469,0.00400668,0.04921326,0.95078674
0.17207904,0.00400668,0.04954804,0.95045196
0.17594261,0.00367279,0.04954804,0.95045196
0.17637002,0.00333890,0.04954804,0.95045196
0.18367459,0.00300501,0.04954804,0.95045196
0.18548708,0.00300501,0.04988283,0.95011717
0.18727432,0.00300501,0.05021761,0.94978239
0.19034526,0.00267112,0.05021761,0.94978239
0.19655819,0.00233723,0.05021761,0.94978239
0.19703548,0.00200334,0.05021761,0.94978239
0.20305672,0.00200334,0.05055239,0.94944761
0.20970762,0.00200334,0.05088718,0.94911282
0.21461985,0.00166945,0.05088718,0.94911282
0.21665937,0.00133556,0.05088718,0.94911282
0.21913053,0.00100167,0.05088718,0.94911282
0.22542971,0.00066778,0.05088718,0.94911282
0.24342029,0.00033389,0.05088718,0.94911282
0.25533372,0.00000000,0.05088718,0.94911282
0.25602600,0.00000000,0.05122196,0.94877804
0.26999015,0.00000000,0.05155675,0.94844325
0.28240374,0.00000000,0.05189153,0.94810847
0.28544116,0.00000000,0.05222631,0.94777369
0.28558350,0.00000000,0.05256110,0.94743890
0.28725049,0.00000000,0.05289588,0.94710412
0.31181368,0.00000000,0.05323067,0.94676933
0.32355532,0.00000000,0.05356545,0.94643455
0.32373172,0.00000000,0.05390023,0.94609977
0.34437910,0.00000000,0.05423502,0.94576498
0.35783806,0.00000000,0.05456980,0.94543020
0.35999203,0.00000000,0.05490459,0.94509541
0.36102575,0.00000000,0.05523937,0.94476063
0.36845061,0.00000000,0.05557415,0.94442585
0.37308434,0.00000000,0.05590894,0.94409106
0.37586010,0.00000000,0.05624372,0.94375628
0.37686914,0.00000000,0.05657851,0.94342149
0.37792787,0.00000000,0.05691329,0.94308671
0.38791135,0.00000000,0.05724807,0.94275193
0.38988414,0.00000000,0.05758286,0.94241714
0.39203131,0.00000000,0.05791764,0.94208236
0.39328146,0.00000000,0.05825243,0.94174757
0.39407045,0.00000000,0.05858721,0.94141279
0.39654136,0.00000000,0.05892200,0.94107800
0.39741045,0.00000000,0.05925678,0.94074322
0.39774188,0.00000000,0.05959156,0.94040844
0.39834398,0.00000000,0.05992635,0.94007365
0.39838627,0.00000000,0.06026113,0.93973887
0.40735412,0.00000000,0.06059592,0.93940408
0.40762594,0.00000000,0.06093070,0.93906930
0.40790325,0.00000000,0.06126548,0.93873452
0.41022930,0.00000000,0.06160027,0.93839973
0.41167688,0.00000000,0.06193505,0.93806495
0.41320083,0.00000000,0.06226984,0.93773016
0.41374066,0.00000000,0.06260462,0.93739538
0.41512239,0.00000000,0.06293940,0.93706060
0.41801879,0.00000000,0.06327419,0.93672581
0.41822690,0.00000000,0.06360897,0.93639103
0.41898021,0.00000000,0.06394376,0.93605624
0.42636356,0.00000000,0.06427854,0.93572146
0.42707145,0.00000000,0.06461332,0.93538668
0.42846704,0.00000000,0.06494811,0.93505189
0.42861009,0.00000000,0.06528289,0.93471711
0.42939547,0.00000000,0.06561768,0.93438232
0.43237549,0.00000000,0.06595246,0.93404754
0.43247613,0.00000000,0.06628724,0.93371276
0.43655136,0.00000000,0.06662203,0.93337797
0.43704039,0.00000000,0.06695681,0.93304319
0.43783802,0.00000000,0.06729160,0.93270840
0.43871677,0.00000000,0.06762638,0.93237362
0.43975484,0.00000000,0.06796117,0.93203883
0.44091710,0.00000000,0.06829595,0.93170405
0.44157243,0.00000000,0.06863073,0.93136927
0.44262582,0.00000000,0.06896552,0.93103448
0.44399062,0.00000000,0.06930030,0.93069970
0.44406891,0.00000000,0.06963509,0.93036491
0.44421560,0.00000000,0.06996987,0.93003013
0.44554466,0.00000000,0.07030465,0.92969535
0.44610998,0.00000000,0.07063944,0.92936056
0.44811568,0.00000000,0.07097422,0.92902578
0.44821262,0.00000000,0.07130901,0.92869099
0.44910067,0.00000000,0.07164379,0.92835621
0.44966447,0.00000000,0.07197857,0.92802143
0.45011416,0.00000000,0.07231336,0.92768664
0.45060170,0.00000000,0.07264814,0.92735186
0.45143834,0.00000000,0.07298293,0.92701707
0.45210046,0.00000000,0.07331771,0.92668229
0.45273152,0.00000000,0.07365249,0.92634751
0.45374742,0.00000000,0.07398728,0.92601272
0.45448449,0.00000000,0.07432206,0.92567794
0.45571321,0.00000000,0.07465685,0.92534315
0.45648465,0.00000000,0.07499163,0.92500837
0.45694137,0.00000000,0.07532641,0.92467359
0.45743585,0.00000000,0.07566120,0.92433880
0.45782304,0.00000000,0.07599598,0.92400402
0.45862740,0.00000000,0.07633077,0.92366923
0.45868540,0.00000000,0.07666555,0.92333445
0.45906287,0.00000000,0.07700033,0.92299967
0.46054426,0.00000000,0.07733512,0.92266488
0.46172482,0.00000000,0.07766990,0.92233010
0.46238858,0.00000000,0.07800469,0.92199531
0.46407932,0.00000000,0.07833947,0.92166053
0.46558049,0.00000000,0.07867426,0.92132574
0.46615019,0.00000000,0.07900904,0.92099096
0.46734655,0.00000000,0.07934382,0.92065618
0.46928564,0.00000000,0.07967861,0.92032139
0.47116163,0.00000000,0.08001339,0.91998661
0.47140351,0.00000000,0.08034818,0.91965182
0.47216713,0.00000000,0.08068296,0.91931704
0.47249630,0.00000000,0.08101774,0.91898226
0.47290584,0.00000000,0.08135253,0.91864747
0.47500971,0.00000000,0.08168731,0.91831269
0.47554246,0.00000000,0.08202210,0.91797790
0.47563988,0.00000000,0.08235688,0.91764312
0.47717825,0.00000000,0.08269166,0.91730834
0.47765738,0.00000000,0.08302645,0.91697355
0.47791007,0.00000000,0.08336123,0.91663877
0.47827452,0.00000000,0.08369602,0.91630398
0.47900769,0.00000000,0.08403080,0.91596920
0.48027247,0.00000000,0.08436558,0.91563442
0.48155570,0.00000000,0.08470037,0.91529963
0.48285735,0.00000000,0.08503515,0.91496485
0.48310453,0.00000000,0.08536994,0.91463006
0.48323721,0.00000000,0.08570472,0.91429528
0.48441371,0.00000000,0.08603950,0.91396050
0.48461139,0.00000000,0.08637429,0.91362571
0.48534396,0.00000000,0.08670907,0.91329093
0.48614749,0.00000000,0.08704386,0.91295614
0.48695943,0.00000000,0.08737864,0.91262136
0.48746291,0.00000000,0.08771342,0.91228658
0.48779088,0.00000000,0.08804821,0.91195179
0.48787147,0.00000000,0.08838299,0.91161701
0.48809665,0.00000000,0.08871778,0.91128222
0.48877192,0.00000000,0.08905256,0.91094744
0.48956603,0.00000000,0.08938735,0.91061265
0.48965126,0.00000000,0.08972213,0.91027787
0.49063474,0.00000000,0.09005691,0.90994309
0.49238944,0.00000000,0.09039170,0.90960830
0.49404079,0.00000000,0.09072648,0.90927352
0.49414697,0.00000000,0.09106127,0.90893873
0.49543628,0.00000000,0.09139605,0.90860395
0.49584883,0.00000000,0.09173083,0.90826917
0.49754590,0.00000000,0.09206562,0.90793438
0.49862602,0.00000000,0.09240040,0.90759960
0.49866265,0.00000000,0.09273519,0.90726481
0.49898878,0.00000000,0.09306997,0.90693003
0.50051218,0.00000000,0.09340475,0.90659525
0.50292772,0.00000000,0.09373954,0.90626046
0.50368476,0.00000000,0.09407432,0.90592568
0.50376713,0.00000000,0.09440911,0.90559089
0.50439936,0.00000000,0.09474389,0.90525611
0.50448102,0.00000000,0.09507867,0.90492133
0.50455815,0.00000000,0.09541346,0.90458654
0.50472730,0.00000000,0.09574824,0.90425176
0.50508040,0.00000000,0.09608303,0.90391697
0.50526237,0.00000000,0.09641781,0.90358219
0.50589287,0.00000000,0.09675259,0.90324741
0.50636721,0.00000000,0.09708738,0.90291262
0.50646073,0.00000000,0.09742216,0.90257784
0.50654423,0.00000000,0.09775695,0.90224305
0.50682992,0.00000000,0.09809173,0.90190827
0.50685728,0.00000000,0.09842651,0.90157349
0.50729442,0.00000000,0.09876130,0.90123870
0.50783890,0.00000000,0.09909608,0.90090392
0.50825298,0.00000000,0.09943087,0.90056913
0.50833243,0.00000000,0.09976565,0.90023435
0.50886399,0.00000000,0.10010044,0.89989956
0.50900781,0.00000000,0.10043522,0.89956478
0.50905734,0.00000000,0.10077000,0.89923000
0.50926197,0.00000000,0.10110479,0.89889521
0.50977200,0.00000000,0.10143957,0.89856043
0.50977260,0.00000000,0.10177436,0.89822564
0.51054054,0.00000000,0.10210914,0.89789086
0.51158708,0.00000000,0.10244392,0.89755608
0.51159948,0.00000000,0.10277871,0.89722129
0.51196569,0.00000000,0.10311349,0.89688651
0.51387078,0.00000000,0.10344828,0.89655172
0.51396143,0.00000000,0.10378306,0.89621694
0.51405460,0.00000000,0.10411784,0.89588216
0.51413375,0.00000000,0.10445263,0.89554737
0.51424497,0.00000000,0.10478741,0.89521259
0.51529908,0.00000000,0.10512220,0.89487780
0.51627660,0.00000000,0.10545698,0.89454302
0.51702422,0.00000000,0.10579176,0.89420824
0.51778758,0.00000000,0.10612655,0.89387345
0.51801085,0.00000000,0.10646133,0.89353867
0.51952595,0.00000000,0.10679612,0.89320388
0.51953727,0.00000000,0.10713090,0.89286910
0.52066988,0.00000000,0.10746568,0.89253432
0.52103800,0.00000000,0.10780047,0.89219953
0.52110362,0.00000000,0.10813525,0.89186475
0.52146763,0.00000000,0.10847004,0.89152996
0.52167016,0.00000000,0.10880482,0.89119518
0.52177882,0.00000000,0.10913960,0.89086040
0.52180833,0.00000000,0.10947439,0.89052561
0.52187645,0.00000000,0.10980917,0.89019083
0.52202392,0.00000000,0.11014396,0.88985604
0.52237558,0.00000000,0.11047874,0.88952126
0.52269077,0.00000000,0.11081353,0.88918647
0.52329284,0.00000000,0.11114831,0.88885169
0.52353668,0.00000000,0.11148309,0.88851691
0.52386165,0.00000000,0.11181788,0.88818212
0.52426475,0.00000000,0.11215266,0.88784734
0.52457780,0.00000000,0.11248745,0.88751255
0.52477497,0.00000000,0.11282223,0.88717777
0.52505946,0.00000000,0.11315701,0.88684299
0.52539212,0.00000000,0.11349180,0.88650820
0.52539712,0.00000000,0.11382658,0.88617342
0.52568489,0.00000000,0.11416137,0.88583863
0.52580434,0.00000000,0.11449615,0.88550385
0.52638936,0.00000000,0.11483093,0.88516907
0.52711987,0.00000000,0.11516572,0.88483428
0.52724028,0.00000000,0.11550050,0.88449950
0.52761012,0.00000000,0.11583529,0.88416471
0.52794963,0.00000000,0.11617007,0.88382993
0.52846879,0.00000000,0.11650485,0.88349515
0.52848941,0.00000000,0.11683964,0.88316036
0.52931869,0.00000000,0.11717442,0.88282558
0.53068495,0.00000000,0.11750921,0.88249079
0.53079563,0.00000000,0.11784399,0.88215601
0.53093994,0.00000000,0.11817877,0.88182123
0.53224361,0.00000000,0.11851356,0.88148644
0.53233063,0.00000000,0.11884834,0.88115166
0.53235739,0.00000000,0.11918313,0.88081687
0.53251398,0.00000000,0.11951791,0.88048209
0.53254217,0.00000000,0.11985270,0.88014730
0.53264457,0.00000000,0.12018748,0.87981252
0.53287232,0.00000000,0.12052226,0.87947774
0.53299975,0.00000000,0.12085705,0.87914295
0.53308254,0.00000000,0.12119183,0.87880817
0.53338164,0.00000000,0.12152662,0.87847338
0.53339261,0.00000000,0.12186140,0.87813860
0.53390282,0.00000000,0.12219618,0.87780382
0.53448927,0.00000000,0.12253097,0.87746903
0.53452671,0.00000000,0.12286575,0.87713425
0.53461397,0.00000000,0.12320054,0.87679946
0.53463298,0.00000000,0.12353532,0.87646468
0.53483945,0.00000000,0.12387010,0.87612990
0.53507948,0.00000000,0.12420489,0.87579511
0.53582257,0.00000000,0.12453967,0.87546033
0.53597498,0.00000000,0.12487446,0.87512554
0.53606474,0.00000000,0.12520924,0.87479076
0.53618819,0.00000000,0.12554402,0.87445598
0.53630650,0.00000000,0.12587881,0.87412119
0.53667563,0.00000000,0.12621359,0.87378641
0.53716272,0.00000000,0.12654838,0.87345162
0.53782308,0.00000000,0.12688316,0.87311684
0.53835094,0.00000000,0.12721794,0.87278206
0.53836685,0.00000000,0.12755273,0.87244727
0.53850919,0.00000000,0.12788751,0.87211249
0.53853577,0.00000000,0.12822230,0.87177770
0.53886801,0.00000000,0.12855708,0.87144292
0.53905076,0.00000000,0.12889186,0.87110814
0.53910792,0.00000000,0.12922665,0.87077335
0.53911191,0.00000000,0.12956143,0.87043857
0.54042208,0.00000000,0.12989622,0.87010378
0.54074454,0.00000000,0.13023100,0.86976900
0.54105955,0.00000000,0.13056579,0.86943421
0.54122138,0.00000000,0.13090057,0.86909943
0.54124790,0.00000000,0.13123535,0.86876465
0.54191673,0.00000000,0.13157014,0.86842986
0.54232615,0.00000000,0.13190492,0.86809508
0.54242289,0.00000000,0.13223971,0.86776029
0.54317576,0.00000000,0.13257449,0.86742551
0.54343808,0.00000000,0.13290927,0.86709073
0.54364431,0.00000000,0.13324406,0.86675594
0.54565489,0.00000000,0.13357884,0.86642116
0.54577249,0.00000000,0.13391363,0.86608637
0.54583687,0.00000000,0.13424841,0.86575159
0.54584908,0.00000000,0.13458319,0.86541681
0.54650104,0.00000000,0.13491798,0.86508202
0.54657441,0.00000000,0.13525276,0.86474724
0.54668605,0.00000000,0.13558755,0.86441245
0.54682392,0.00000000,0.13592233,0.86407767
0.54731917,0.00000000,0.13625711,0.86374289
0.54782188,0.00000000,0.13659190,0.86340810
0.54785120,0.00000000,0.13692668,0.86307332
0.54844499,0.00000000,0.13726147,0.86273853
0.54858786,0.00000000,0.13759625,0.86240375
0.54876059,0.00000000,0.13793103,0.86206897
0.54901701,0.00000000,0.13826582,0.86173418
0.54907453,0.00000000,0.13860060,0.86139940
0.54931211,0.00000000,0.13893539,0.86106461
0.54931867,0.00000000,0.13927017,0.86072983
0.54948252,0.00000000,0.13960495,0.86039505
0.54992348,0.00000000,0.13993974,0.86006026
0.55002087,0.00000000,0.14027452,0.85972548
0.55070925,0.00000000,0.14060931,0.85939069
0.55099529,0.00000000,0.14094409,0.85905591
0.55170101,0.00000000,0.14127888,0.85872112
0.55178940,0.00000000,0.14161366,0.85838634
0.55203396,0.00000000,0.14194844,0.85805156
0.55203587,0.00000000,0.14228323,0.85771677
0.55236864,0.00000000,0.14261801,0.85738199
0.55291378,0.00000000,0.14295280,0.85704720
0.55301738,0.00000000,0.14328758,0.85671242
0.55357409,0.00000000,0.14362236,0.85637764
0.55375457,0.00000000,0.14395715,0.85604285
0.55393165,0.00000000,0.14429193,0.85570807
0.55413604,0.00000000,0.14462672,0.85537328
0.55421376,0.00000000,0.14496150,0.85503850
0.55422992,0.00000000,0.14529628,0.85470372
0.55426896,0.00000000,0.14563107,0.85436893
0.55430371,0.00000000,0.14596585,0.85403415
0.55471158,0.00000000,0.14630064,0.85369936
0.55532110,0.00000000,0.14663542,0.85336458
0.55532712,0.00000000,0.14697020,0.85302980
0.55538577,0.00000000,0.14730499,0.85269501
0.55554020,0.00000000,0.14763977,0.85236023
0.55639261,0.00000000,0.14797456,0.85202544
0.55656016,0.00000000,0.14830934,0.85169066
0.55660450,0.00000000,0.14864412,0.85135588
0.55661213,0.00000000,0.14897891,0.85102109
0.55680001,0.00000000,0.14931369,0.85068631
0.55722618,0.00000000,0.14964848,0.85035152
0.55774194,0.00000000,0.14998326,0.85001674
0.55784225,0.00000000,0.15031804,0.84968196
0.55810839,0.00000000,0.15065283,0.84934717
0.55826420,0.00000000,0.15098761,0.84901239
0.55882865,0.00000000,0.15132240,0.84867760
0.55893320,0.00000000,0.15165718,0.84834282
0.55910349,0.00000000,0.15199197,0.84800803
0.55913633,0.00000000,0.15232675,0.84767325
0.55961323,0.00000000,0.15266153,0.84733847
0.55984479,0.00000000,0.15299632,0.84700368
0.55986071,0.00000000,0.15333110,0.84666890
0.55987966,0.00000000,0.15366589,0.84633411
0.55990607,0.00000000,0.15400067,0.84599933
0.56001884,0.00000000,0.15433545,0.84566455
0.56006080,0.00000000,0.15467024,0.84532976
0.56037378,0.00000000,0.15500502,0.84499498
0.56043184,0.00000000,0.15533981,0.84466019
0.56054878,0.00000000,0.15567459,0.84432541
0.56055599,0.00000000,0.15600937,0.84399063
0.56062788,0.00000000,0.15634416,0.84365584
0.56066686,0.00000000,0.15667894,0.84332106
0.56070256,0.00000000,0.15701373,0.84298627
0.56076109,0.00000000,0.15734851,0.84265149
0.56104356,0.00000000,0.15768329,0.84231671
0.56121141,0.00000000,0.15801808,0.84198192
0.56129926,0.00000000,0.15835286,0.84164714
0.56159472,0.00000000,0.15868765,0.84131235
0.56176418,0.00000000,0.15902243,0.84097757
0.56187636,0.00000000,0.15935721,0.84064279
0.56190139,0.00000000,0.15969200,0.84030800
0.56204754,0.00000000,0.16002678,0.83997322
0.56211764,0.00000000,0.16036157,0.83963843
0.56223357,0.00000000,0.16069635,0.83930365
0.56224030,0.00000000,0.16103113,0.83896887
0.56225687,0.00000000,0.16136592,0.83863408
0.56233454,0.00000000,0.16170070,0.83829930
0.56255037,0.00000000,0.16203549,0.83796451
0.56285763,0.00000000,0.16237027,0.83762973
0.56329113,0.00000000,0.16270506,0.83729494
0.56354642,0.00000000,0.16303984,0.83696016
0.56385744,0.00000000,0.16337462,0.83662538
0.56401944,0.00000000,0.16370941,0.83629059
0.56414914,0.00000000,0.16404419,0.83595581
0.56420958,0.00000000,0.16437898,0.83562102
0.56452417,0.00000000,0.16471376,0.83528624
0.56458610,0.00000000,0.16504854,0.83495146
0.56466424,0.00000000,0.16538333,0.83461667
0.56472021,0.00000000,0.16571811,0.83428189
0.56482536,0.00000000,0.16605290,0.83394710
0.56491911,0.00000000,0.16638768,0.83361232
0.56514180,0.00000000,0.16672246,0.83327754
0.56541800,0.00000000,0.16705725,0.83294275
0.56542313,0.00000000,0.16739203,0.83260797
0.56553495,0.00000000,0.16772682,0.83227318
0.56568134,0.00000000,0.16806160,0.83193840
0.56574744,0.00000000,0.16839638,0.83160362
0.56579351,0.00000000,0.16873117,0.83126883
0.56579494,0.00000000,0.16906595,0.83093405
0.56647801,0.00000000,0.16940074,0.83059926
0.56692612,0.00000000,0.16973552,0.83026448
0.56703264,0.00000000,0.17007030,0.82992970
0.56725717,0.00000000,0.17040509,0.82959491
0.56757343,0.00000000,0.17073987,0.82926013
0.56781524,0.00000000,0.17107466,0.82892534
0.56782758,0.00000000,0.17140944,0.82859056
0.56799662,0.00000000,0.17174422,0.82825578
0.56820691,0.00000000,0.17207901,0.82792099
0.56839854,0.00000000,0.17241379,0.82758621
0.56865609,0.00000000,0.17274858,0.82725142
0.56866080,0.00000000,0.17308336,0.82691664
0.56869316,0.00000000,0.17341815,0.82658185
0.56870246,0.00000000,0.17375293,0.82624707
0.56910348,0.00000000,0.17408771,0.82591229
0.56910759,0.00000000,0.17442250,0.82557750
0.56914216,0.00000000,0.17475728,0.82524272
0.56963831,0.00000000,0.17509207,0.82490793
0.56987870,0.00000000,0.17542685,0.82457315
0.56993937,0.00000000,0.17576163,0.82423837
